name,views,description,img_alt,video_link,warn_info
nike,2.3M,The Naija spirit never stops with the impact this team had on the world 🌎 🇳🇬 ,The Naija spirit never stops with the impact this team had on the world 🌎 🇳🇬 @Lirian Santos salutes the Super Falcons and spotlights Rasheedat Ajibade on this episode of Nike FC.TV.  #NikeFootball #Soccer #Football #Nigeria #Naija #SuperFalcons #RasheedatAjibade #WomensSoccer #nikeFC created by Nike with Nike's original sound,/@nike/video/7264939522960444714,
nike,28.2K,"The USWNT’s run for the trophy might be over, but there’s no denying what impact they’ve had on the game ⚽️ ","The USWNT’s run for the trophy might be over, but there’s no denying what impact they’ve had on the game ⚽️ @Megan | Soccer Host & Creator takes you through the final moments of the team on today’s Nike FC.TV #NikeFootball #USWNT #NaomiGirma #CrystalDunn #MeganRapinoe #AlyssaNaeher #Football #WomensSoccer #USASoccer #NikeFC created by Nike with Nike's original sound",/@nike/video/7264539961024810286,
nike,17.1K,What’s it like to photograph the world’s best footballers? 📸⚽️ go behind the lens the ,What’s it like to photograph the world’s best footballers? 📸⚽️ go behind the lens the #Nike National Team Kits shoot to find out. 🤩💪   Which photo is your fav 👀? #football #photography #asisatoshoala #samkerr #adahegerberg #nigeria #matildas  created by Nike with Nike's original sound,/@nike/video/7264459962615713067,
nike,36.7K,Listen as these fans waiting in line for the Billie X Nike activation tell us what they would say to ,Listen as these fans waiting in line for the Billie X Nike activation tell us what they would say to @BILLIE EILISH if they got the chance…🥹🫶 #Nike #BillieEilish  created by Nike with Tollan Kim's Sky Aesthetic,/@nike/video/7263932910317620522,
nike,23.3K,Buckle up for a rollercoaster of emotions on today’s Nike FC.TV with ,Buckle up for a rollercoaster of emotions on today’s Nike FC.TV with @Lirian Santos 🎢 Celebrate the Super Falcons 🇳🇬 and say goodbye to soccer legends on the Brazil 🇧🇷 & Portugal 🇵🇹 teams 👋 #Nigeria #SuperFalcons #NikeFC #AsisatOshoala #Brazil #Marta #Portugal #JessicaSilva #NikeFootball #Soccer #Football #WomensSoccer created by Nike with Nike's original sound,/@nike/video/7263714710938291498,
nike,25.1K,We asked ,We asked @BILLIE EILISH fans to describe her style in one word and this is what they said…👀 #Nike #BillieEilish  created by Nike with whoisazar!'s Midnight,/@nike/video/7263622878535666990,
nike,62.6K,Let’s unbox ,Let’s unbox #Billie Eilish’s new Air Alpha Force…👀😎 #Nike #SneakerUnboxing created by Nike with Muspace Lofi's X World,/@nike/video/7263502223559101738,
nike,2.4M,This tournament has been GOALS 🤩 Join @ryhannaparara13 on Nike FC.TV as she recaps what it took for teams to advance 🇳🇱 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇫🇷 ,This tournament has been GOALS 🤩 Join @ryhannaparara13 on Nike FC.TV as she recaps what it took for teams to advance 🇳🇱 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇫🇷  #NikeFootball #NikeFC #Netherlands #England #Lionesses #France #Football #Soccer #ChloeKelly #LucyBronze #MaelleLakrar #GraceGeyoro #KenzaDali #EsmeeBrugts #WomensSocce created by Nike with Nike's original sound,/@nike/video/7263238508309974318,
nike,111.7K,Calling all ,Calling all #BillieEilish stans…Do we have an experience for you! 🔥😎 #Nike #Lollapalooza    created by Nike with beaty's Beat,/@nike/video/7263189489592438059,
nike,479.1K, and her all new Air Alpha Force join the party here in Chicago for ,@BILLIE EILISH and her all new Air Alpha Force join the party here in Chicago for #Lollapalooza🔥👀 #Nike #BillieEilish created by Nike with whoisazar!'s nothing gold can stay,/@nike/video/7263142284479237418,
nike,28.2K, to get hyped up by ,#DuetThis to get hyped up by @Hypegirl💃🏽!! #InTheWild #dance created by Nike with Nike's original sound,/@nike/video/7262755425014058283,
nike,19.8K,"The United States is ready to level up as they continue to defend their world title 🏆 🇺🇸 Get the breakdown of two of the teams icons, Alex Morgan & Megan Rapinoe, with ","The United States is ready to level up as they continue to defend their world title 🏆 🇺🇸 Get the breakdown of two of the teams icons, Alex Morgan & Megan Rapinoe, with @Megan | Soccer Host & Creator on Nike FC.TV ⚽️ 📺 #UnitedStates #USWNT #NikeFootball #Soccer #AlexMorgan #MeganRapinoe #NikeFC created by Nike with Nike's original sound",/@nike/video/7262709093691870507,
nike,33.6K,From the community to the players - everyone in Brazil is good with a footy juggle⚽️,From the community to the players - everyone in Brazil is good with a footy juggle⚽️ Stitch this and keep the train going!  #brazil #brazilnationalteam #football #soccer #NikeFC #nikefootball #jugglestitch created by Nike with Mr Eazi's Patek (DJ Tarico Mix),/@nike/video/7262632611946695979,
nike,26.4K,Australia and Norway are ready to level up ⬆️ ,Australia and Norway are ready to level up ⬆️ @Kat Haddad kicks it down under to break down both team’s matches on Nike FC.TV ⚽ #Australia #Matildas #Norway #NikeFootball #HayleyRaso #StephCatley #CarolinaGrahamHansen #Soccer #Football #WomensSoccer #NikeFC created by Nike with Nike's original sound,/@nike/video/7262594430778051883,
nike,3.6M,"Bunny Shaw can really do it all, from fashion to football 🔥💅⚽️","Bunny Shaw can really do it all, from fashion to football 🔥💅⚽️ #jamaica #bunnyshaw #nikefc #nikefootball #soccer #football  created by Nike with Lux-Inspira's Memories",/@nike/video/7262471111558941995,
nike,3M,The ,The @Equipe de France are 💅💁‍♀️😤 ready to take the pitch. Do you have your France kit yet?👀 #nikefootball #nike #nikefc #francefootball #FFF #football #soccer created by Nike with Sabby Sousa's Spoiled!,/@nike/video/7262443014037998891,
nike,4.5M,See ,See @Lucy Bronze and @Ella Toone serve up impressions of their @England teammates. #likealioness #lionesses #impressions #NikeFC  created by Nike with Nike's original sound,/@nike/video/7262137054593551659,
nike,97K,Literally only compliments for the ,Literally only compliments for the @U.S. Soccer pass the phone 💁‍♀️ They can really do it all. #uswnt #passthephone #NikeFC #football created by Nike with Prod. By Rose's Caramel Latte,/@nike/video/7262087749275094314,
nike,27.4K,Rasheedat wears her favorite color with her everywhere she goes… can you guess what it is?🥶,Rasheedat wears her favorite color with her everywhere she goes… can you guess what it is?🥶 #nigeria #nigeriafootball #nike #NikeFC #nikefootball #football #soccer #superfalcons  created by Nike with whoisazar!'s nothing gold can stay,/@nike/video/7261870880723160362,
nike,74.4K,Catch ,"Catch @Lirian Santos breaking down Brazil’s performance and spotlighting Debinha’s impact on the beautiful game, only on Nike FC.TV 🇧🇷 ⚽️. What’s your favorite moment from the action so far?  #Brazil #NikeFootball #Debinha #JogaBonito #BraziliaSelecao #Football #WomensSoccer #Soccer #NWSL #NikeFC created by Nike with Nike's original sound",/@nike/video/7261790006761557290,
nike,26.9K,On pitch and off pitch - the Canada National team is looking 💯,On pitch and off pitch - the Canada National team is looking 💯 #nike #NikeFC #nikefootball #football #soccer #Canada #canadanationalteam  created by Nike with BRAVO_ONE_TWO's TEENXDESTROYLONELYOPIUMRICKOWENS prod. Iatvanum,/@nike/video/7261786973327641898,
nike,20.8K,Tea please for this footballin’ Hypebeast 🍵 😎 We see you Kadeisha! ,Tea please for this footballin’ Hypebeast 🍵 😎 We see you Kadeisha! #NikeFC #Kadiesha #canadasoccer  created by Nike with Nike's original sound,/@nike/video/7261735147962420526,
nike,2.6M,🎤 🎤 🎤 is this thing on? ,🎤 🎤 🎤 is this thing on?  Yes it is and Sam Kerr is telling us all about her favorite spaghetti sandwich - yes you heard that right 🍝🥪 #nike #matildas #australia #football #soccer #NikeFC #nikefootball #samkerr  created by Nike with Prod. By Rose's Caramel Latte,/@nike/video/7261643920872901934,
nike,46.9K,Caroline Hansen has a second talent outside of already being an amazing footballer. Any guesses?👀,Caroline Hansen has a second talent outside of already being an amazing footballer. Any guesses?👀 #Norway #nikeFC #Nikefootball #Nike #soccer #football  created by Nike with Adriel's Storytelling,/@nike/video/7261348846318390571,
nike,38.4K, is kicking off our Nike FC.TV recap Down Under ⚽🏆🌎,"@Kat Haddad is kicking off our Nike FC.TV recap Down Under ⚽🏆🌎 Hear how New Zealand & Australia put on a show in their home countries, Norway’s defensive debut 🧤, and celebrate history with Wang Shuang. #NewZealand #Australia #Norway #China #WangShuang #FernFever #Tillies #Matildas #HannahWilkinson #SamKerr #StephCatley #EllieCarpenter #NikeFootball #Soccer #WomensSoccer #Football #NikeFC created by Nike with Nike's original sound",/@nike/video/7261233614967344427,
nike,23.5K,"She may not like spicy food 🌶️, but she sure knows how to bring the heat 🔥 ","She may not like spicy food 🌶️, but she sure knows how to bring the heat 🔥  #NikeFC #gracegeyoro #FFF  created by Nike with Nike's original sound",/@nike/video/7261039263985323307,
nike,602K,"🚨 Do you want to be in our documentary?! 👀 if you’re in New Zealand and Australia and love football, use ","🚨 Do you want to be in our documentary?! 👀 if you’re in New Zealand and Australia and love football, use #1000victories and show us what your victories look like on TikTok! #NikeFC created by Nike with Nike's original sound",/@nike/video/7260956524175052074,
nike,2.5M, with ,#bts with @England #lionesses 📸 #nikefootball #nike #nikefc    created by Nike with Obma's Goofy Ahh Beat,/@nike/video/7260908060850375979,
nike,37.8K,Football news has never been easier to find with ,"Football news has never been easier to find with @Megan | Soccer Host & Creator on Nike FC.TV Catch who’s making big moves on the pitch, and learn about Sophia Smith’s introduction to soccer in today’s episode 📺 ⚽ #NikeFootball #Canada #USA #Football #Soccer #Quinn #ChristineSinclair #JordynHuitema #CanadaSoccer #USSoccer #USWNT #SophiaSmith #NikeFC created by Nike with Nike's original sound",/@nike/video/7260818629053222190,
nike,58K,MFP? (Most Fashionable Player) Obviously 😏 🏆 ,MFP? (Most Fashionable Player) Obviously 😏 🏆 #NikeFC  created by Nike with Nike's original sound,/@nike/video/7260644953670356266,
nike,60.4K,No scrubs here 🧽 only super star Crystal Dunn 😍,No scrubs here 🧽 only super star Crystal Dunn 😍 #uswnt #NikeFC #football #soccer #usa #crystaldunn  created by Nike with Prod. By Rose's Chrysanthemum Tea,/@nike/video/7260605406236445994,
nike,599.2K,Anyone else want to hear Rose Lavelle’s performance of her favorite karaoke song🙋🏼‍♀️,Anyone else want to hear Rose Lavelle’s performance of her favorite karaoke song🙋🏼‍♀️ #uswnt #usa #NikeFC #football #soccer #RoseLavelle  created by Nike with Prod. By Rose's Caramel Latte,/@nike/video/7260561811282464042,
nike,26.1K,"Talking about the world stage with our football friend, ","Talking about the world stage with our football friend, @Lirian Santos on Nike FC.TV Tune in as we break down: 💫 Jéssica Silva shining in her debut 🎩 Goal scoring hero Ary Borges 🔑 Asisat Oshoala’s key qualities #AryBorges #AsisatOshoala #JessicaSilva #KikaNazareth #Nigeria #Portugal #Brazil #NikeFootball #WomensSoccer #Football #Brasil #NikeFC created by Nike with Nike's original sound",/@nike/video/7260421418809134379,
nike,1.4M,Vegemite all day for Hayley Raso - checks out 😉 🇦🇺,Vegemite all day for Hayley Raso - checks out 😉 🇦🇺 #nike #matildas #australia #football #soccer #NikeFC #nikefootball #hayleyraso  created by Nike with Prod. By Rose's Chrysanthemum Tea,/@nike/video/7260333005334416686,
nike,2.1M,The ,The @CommBank Matildas are ready to take the tourney.  #nike #matildas #australia #football #soccer #NikeFC #nikefootball  created by Nike with Takayoshi's apart of me,/@nike/video/7260240975166180654,
nike,2.2M,The debate as old as time: soccer or football? Our athletes tell us what they call it 👀 ,The debate as old as time: soccer or football? Our athletes tell us what they call it 👀  Tell us what you say below ⚽️ ⬇️ #football #soccer #footballvssoccer #NikeFC #nikefootball  created by Nike with ZHRMusic's Vibes,/@nike/video/7259998054395448622,
nike,31K,"From “guava ice”🧊 to “ghost green” 👻, Nike designers considered every detail. ","From “guava ice”🧊 to “ghost green” 👻, Nike designers considered every detail. #design #football #NikeFC  What’s your favorite color swatch? 🎨 Tell us in the comments 💭 created by Nike with Nike's original sound",/@nike/video/7259912046941261102,
nike,43.4K,When everyone on the team shows up to practice in the same fit 🫣 ,When everyone on the team shows up to practice in the same fit 🫣 #Ambush Football Team #OOTD  created by Nike with Nike's original sound,/@nike/video/7259848568150691115,
nike,18.5K,Bring the levels in true ,Bring the levels in true @England Lioness style ⚽️💥 Flex your skills with @Kaljit Atwal in the #likealioness challenge👀 Use the hashtag and show us how you play #likealioness  #challenge #nikefc  created by Nike with Nike's original sound,/@nike/video/7259842888589266219,
nike,34.6K,Run it back with ,Run it back with @ryhanna parara for recaps on Nike FC.TV Tune in today as we: 🪄Watch a magic show by Kenza Dali 🦁 See the strength of the mighty Lionesses 🎯 Bask in the brilliance of Bunny Shaw #Lionesses #BunnyShaw #KhadijaShaw #GraceGeyoro #ChloeKelly #KenzaDali #GeorgiaStanway #football #soccer #WomensFootball #NikeFootball #NikeFC created by Nike with Nike's original sound,/@nike/video/7259692260055518510,
nike,77.3K,Do you want to guess what Ada Hegerberg’s favorite color is? 👀 ,Do you want to guess what Ada Hegerberg’s favorite color is? 👀  HINT: she wears it A LOT. 🇳🇴 #nikefootball #nike #soccer #norway #adahegerberg #NikeFC  created by Nike with Tollan Kim's Aesthetic,/@nike/video/7259644990480043307,
